smiles,Td
CCOC(=O)C1CC2=CC(OC)=C(OC)C=C2C(N1)C1=CC=CC=C1,489.15
COC(=O)C1=C2NC(=CC2=CC=C1)C(O)=O,489.15
CC1=CC=C2NC=C(CCCN3CCN(CC3)C3=CC=CC4=C3OCCO4)C2=C1,489.15
CC(=O)NC1=NC=C(N=C1CC1=CC=CC=C1)C1=CC=C(OC(C)=O)C=C1,489.35
C\C(OC1=CC=C(C=C1)C12CC3CC(CC(C3)C1)C2)=C\C(O)=O,489.65
CC1CN(CC2=C1N=NC(NN)=C2C)C(=O)C1=CC=CC=C1,489.65
CCC(NC1=C(N=C(C#N)C(=N1)C#N)C1=CC=CC=C1)C(O)=O,489.65
COC1=CC=C(CC(C)(C)NCC(O)C2=C(OC)C=CC=C2)C=C1,489.65
NC(=O)C1=C(OC(=O)C2=CC=C(OCC3=CC=CC=C3)C=C2)N=CN1,489.65
COC1=CC2=C(CC(=O)N(CCCN(C)C3CCC4=C(OC)C(OC)=CC=C4C3)CC2)C=C1OC,489.65
NC(=O)[C@H]1C[C@H](N1)C(N)=O,489.65
CCCCCCCC\C=C/CCCCCCC(N)C(O)=O,489.65
CCOC(=O)CC1=CC2=C(CC(N)CC2)C=C1,489.65
O=C1NCC2=CN(C3=CC=CC1=C23)C1=CC=CC=C1,489.65
OC(=O)[C@H](CC1=CC=CC=C1)NC1=NC=NC(=C1)C1=CC=C(C=C1)C#CC1=CC=CC=C1,489.65
O=C1CC2=C(C=NC(=N2)C2=CC=CC=C2)C(=O)N1,489.95
N[C@@H](CCCNC(N)=N)C(=O)N[C@H]1[C@@H](O)[C@@H](O[C@@H]1C(O)=O)N1C=NC2=C(N)N=CN=C12,490.15
NCCNC(=O)CCN1C=NC2=C1N=CNC2=O,490.15
CCC1=NC2=NC(=CC(C)=C2N1)C#N,490.15
NC(C(O)=O)C1=CNC2=CC=CC=C12,490.15
CCOC(=O)NNC1=NC2=CC=C(C=C2N(O)C1=O)N1C=CN=C1,490.15
NC1=CC=CC(=N1)C1=CC=C(CCN2CCC(N)(CC2)C(=O)NCCC2=CC=CC=C2)C=C1,490.15
CCC1=C(C(=O)C(N)=O)C2=C(OCC(=O)N(C)O)C=CC=C2N1CC1=CC=CC=C1,490.15
COC(=O)C1=C(O)C=C(O)N=N1,490.15
COC1=CC=C(C(O)=O)C2=C1NC1=CC=CC=C21,490.15
CC(C)N1N=C(C=CC1=O)C1=NC(C#C)=C(N)N=C1C1=CC=CC=C1,490.15
C(CNC1=CC=CC=C1)CN1CCC(CC2=CC=CC=C2)CC1,490.15
CC1=CC=CC(C)=C1C1=CC=C(C=C1)C(=O)N1CC2=CC=C(N2CC2=C1C=CC=C2)C(=O)NCC1=CC=CN=C1,490.15
CC(C)CN1C(C)=NC2=C1C1=C(C=C(OCCNC(=O)N3CCOCC3)C=C1)N=C2N,490.15
OC(=O)C=CC1=C2C=CNC2=CC=C1,490.15
CC1=NC2=CC(\C=C\C(=O)NO)=CC=C2C(=O)N1CC1=CC=CC=C1,490.15
NC(=O)NC1=CC(=CC=C1)C(N)=O,490.35
N\C(C#N)=C(/N=C(C1=CC=CC=C1)C1=CC=CN=C1)C#N,490.65
OC(=O)C(CCNCC1=CC=CC=C1)C1=CC2=C(OCO2)C=C1,490.65
OC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC1=CC=CC2=C1CC1=CC=CC=C1O2,490.65
COC1=CC(CC2=CN=C(N)N=C2N)=C(CC=C)C(O)=C1OC,490.65
CC1N=C(NNC=O)NN=C1C1=CC=CC=C1,490.65
N[C@@H](CN[C@@H](CC1=CNC=N1)C(O)=O)C(O)=O,490.65
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(NC(=O)NC2=CC=CC=C2)C=C1,490.65
CC(=O)NC1=CC(=NC(=N)N1OC(C)=O)N1CCCCC1,490.65
NC1=C(C=NC=C1)[N+]1([O-])CCC2=CC=CC=C2C1,490.65
CN1CCC2=C(C=C(O)C=C2)C(C1)C1=CC=C2CCCC2=C1,490.65
NC(=O)C1NC(C(NC1C(N)=O)C(N)=O)C(N)=O,490.65
NC(=O)C(=O)C1=CNC2=CC=C(OCCC3=CC=CC=C3)C=C12,490.65
OC1=C(C#N)C(C#N)=C(O)C=C1,490.65
CNC1=C(N)C=C(C=C1)C(=O)OC,490.65
CC(C)(C)OC(=O)C1=CC(N2C(=O)C3=CC=CC=C3C2=O)=C2N=CC=CC2=C1,490.65
CC1N=C(NNC(=O)C2=CC=CC=C2)NN=C1C1=CC=CC=C1,490.95
O=C1NC2=CN=CC=C2C(=O)O1,491.15
CC1=CC(=O)N2N=CN(NC=O)C2=N1,491.15
CC(C)NC(=O)NC1=CC=C2NC=C(C3CCN(C)CC3)C2=N1,491.15
CCN1N=CC2=C(O)C(=CN=C12)C(O)=O,491.15
C[C@@H](O)C1=NC=CC(=N1)N1CCC2=C(C1)C(=O)N(N2C)C1=NC2=CC=CC=C2N=C1,491.15
O=C(NCC1CCCNC1)C1=NC2=CC=CC=C2C(=O)N1,491.15
COC1=CC(\C=C\C2=C(C)C(=O)N3C=CC=C(C)C3=N2)=CC(OC)=C1OC,491.65
CCOC1=C(C=NNC(NN=CC2=C(OCC)C=C(N)C=C2)=NN=CC2=C(OCC)C=C(N)C=C2)C=CC(N)=C1,491.65
COC(=O)\C=C\C1=NC(=CC=C1)C(O)(CCN1CCCC1)C1=CC=C(C)C=C1,491.65
COC1=CC=C(C=C1)N1CC(=CN(C)C)C(C1)=C(C#N)C#N,491.65
C(N1CC[C@@H]2[C@H](CCC3=C2C=CC=C3)C1)C1=CC=CO1,491.65
CC(=O)NC1CN(C(C)=O)C2=C(C)C=CC(NC(C)=O)=C2C1=O,491.65
CC1(C)CC(=O)C2=C(C1)NC1=C(C2C2=CC=NC=C2)C(=O)CC(C)(C)C1,491.65
COC1=CC2=C(N(C)N=C2C=C1)C(=O)NCC1CCN(CCC2=CC=C(O)C=C2)CC1,491.65
OC(=O)[C@H](CC1=CC=CC=C1)NC1=NC=NC(=C1)C1=CC=C(\C=C\C2=CC=CC=C2)C=C1,491.65
CN1CCC2=C(C1)C1=C(C=CC=C1)N2CCC(=N)NO,491.95
O=C(CC1CCCCN1)C1=CC2=C(OC3=C2C=CC=C3)C=C1,492.15
CN(C)C1CCC2=C(C1)C1=C(C=CC=C1)N(C)C1=C2C=CC=C1,492.15
CC1=CC(N)=C(C(O)=O)C(N)=C1,492.15
CC(O)C(NCC(O)C(O)C(O)C(O)CO)C(O)=O,492.15
NC1=NC2=NC=C(CNCCC3=CC=CC=C3)N=C2C(N)=N1,492.15
OC(COC1=C2C=C(NC2=CC=C1)C(O)=O)CN1CCC(COC2=CC=CC=C2)CC1,492.15
NC(=O)CCN1C(=O)N2CC=CC(N2C1=O)C(O)=O,492.15
COC1=CC(=CC(OC)=C1O)C1=NC(=C(O1)C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,492.15
COC1=C(N)C=C(C=C1N)C(O)=O,492.15
CC(=O)NC1=CC=C(C=CC2=NN=C(C)CC3=C2C=C2OCOC2=C3)C=C1,492.15
CC(C)N(O)C(=O)NC1=CC=C(CC2=CC=C(NC(=O)N(O)C(C)C)C=C2)C=C1,492.15
CCOC1=C(C(=O)NCCCCN2C=NC3=C2C2=C(C=CC=C2)N=C3N)C2=CC=CC=C2C=C1,492.15
CN(C)C(=O)C1=CC=C(C=C1)C(=O)N[C@@H]1COC2=C(C1)C(=CC=C2)N1CCN(C)CC1,492.15
OC(=O)C1=C2OCCOC2=C(N1CC1=CC=CC=C1)C(O)=O,492.15
OC(=O)CCC(=O)NC1=CC=C2NN=CC2=C1,492.15
CN1C(=O)C=C(N=C1N1CCO[C@H](C1)C1=CC=C(C=C1)C1=NC(C)=NO1)C1=NC=NC=C1,492.15
CN1CCC2=C(C1)C1=C(C=CC(C)=C1)N2CCC(=N)NO,492.15
COC1=CC=CC(=C1)C1=NCC(=O)NC2=C1C=CC1=CC=CC=C21,492.15
CN1C(=O)C=C(N=C1N1CCOC(C1)C1=CC=C(C=C1)C1=COC=C1)C1=NC=NC=C1,492.55
COC1=C(OC)C2=C(CCC3=C(CCN(CC=C)C2)C=C(O)C=C3)C=C1,492.65
CC(CO)(CO)NCC1=C2C=CC=CC2=CC2=C1C1=C(O2)C=CC=C1,492.65
OC(=O)\C=C\C1=CN(C=N1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,492.65
CCOC(=O)C1=NN2C(C=C1)=NC1=C(C=C(C=C1)C(=O)OC)C2=O,492.65
OC(=O)[C@H]1NCCN([C@H]1C(O)=O)C(=O)C1=CC2=C(C=C1)C1=CC=CC=C1C=C2,493.05
COC(=O)C1=C(C)NC2=C(C1C1=C(C)C=CC=C1)C(=O)CN(CC(O)COC1=C(C)C(C)=CC=C1)C2,493.15
OCC1=C(NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1,493.15
COC1=C(OC)C2=C(C=CC(C)O2)C(CC2=CN=C(N)N=C2N)=C1,493.15
NC1=NC=C(C=C1C#N)C#N,493.15
COC1=C(OC)C=C2C=C(N=CC2=C1)C(=O)NN1CCNC1=O,493.15
CC1C=C(C(O)=O)C2=CC=CC3=C4N=NC=C4C1=C23,493.15
O=C1NN=C(O1)C1=CC=C(C=C1)N1C=CC(=O)C=C1,493.15
CC(C)(C)C1=CC(C=C2OC(NC#N)=NC2=O)=CC(=C1O)C(C)(C)C,493.15
CC(C)C1(C)N=C(NC1=O)C1=C(C=CC2=C1OCO2)C(O)=O,493.15
NNC(=O)C(=CC1=CC(O)=C(O)C=C1)C#N,493.15
COC1=CC=C(CN(CC(O)C(CC2=CC=CC=C2)C(CC(N)=O)(NC(=O)C2=NC3=CC=CC=C3C=C2)C(N)=O)C(=O)NC(C)(C)C)C=C1,493.15
OC1=CC=CC(=N1)C1(O)CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1,493.15
CN1CCC(=CC1)C1=CNC2=CN=C(C=C12)N1C=NC=N1,493.15
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C4CCN(CCN)C5=C4C(=CC=C5C)N=C13)C2=O,493.15
CCCCCCCCCCNCC(O)=O,493.15
O=CC1=CNC2=CN=C(C=C12)N1C=NC=N1,493.15
CC(=O)NC1=NC=C2NC=CC2=C1,493.15
CCOC(=O)C1=CN=C(N=C1)C1=CC=CC=C1,493.15
OC(=O)C1=CN=C(N=C1)C1=CC=CC=C1,493.15
CC1=CC=C(C)N1C1=CC2=C(CCC3=C2N(OCC2=CC=CC=C2)C(=O)C(=O)N3)CC1,493.15
CCOC(=O)C1=CC=C(NC(=O)NCC2=CN(C=C2)C2=CC3=C(CCC4=C3N(O)C(=O)C(=O)N4)CC2)C=C1,493.15
CCOC(=O)CN1C(=O)C(=O)NC2=C1C1=C(C=CC(=C1)N1C=CC(CN3CCN(CC4=CC=CC=C4)CC3)=C1)C=C2,493.15
CC1CCCCN1C(NC(=NC1=CC=CC=C1)C1=CC=CC=C1)=NC1=CC=CC=C1,493.15
CN(C)C1=CC=CC(NC(=O)NC2CN(C(=O)C(C)(C)C)C3=C(C=CC=C3)N(CC(=O)C3=CC=CC=C3C)C2=O)=C1,493.15
OC(=O)C1=CN=CN=C1O,493.15
CCOC1=CC=C2CC(=NO)C(=O)C2=C1,493.15
C(C1COC2=CC=C3N=CC=NC3=C2O1)N1CCC(=CC1)C1=CNC2=CC=CC=C12,493.15
NC(=O)C1CCCN1C1=NC(=NC2=C1C=C(N2)C(O)=O)C1=CC=CC=C1,493.15
CN1C=CC2=CC=CC(=C12)C1=C(C(=O)NC1=O)C1=CNC2=CC=C(C=C12)C#N,493.15
ONC(=N)C1=CC2=C(C=C(CCCCCC3=CC4=C(O3)C=C(C=C4)C(=N)NO)O2)C=C1,493.15
NCC1CC2=C(O1)C(=CC=C2)C1=CC2=C(O1)C=CC=C2,493.15
NCC1CC2=C(O1)C1=C(CCCC1)C=C2,493.15
C\C=C1/NC(=O)[C@H](CC2=CC=CC=C2)NC1=O,493.15
OC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C12,493.15
COC(=O)[C@@H]1CC2=CC=CC=C2N1C1=NNC(=O)C=C1,493.15
CNC1=NC=CC=C1C1(O)CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1,493.65
CN(C)C1=NC2=C(NC(CC3=CC=CC=C3)=N2)C(=O)N1,493.65
NC(=O)C(C#N)=C1NC2=C(O1)C=CC=C2,494.15
CCCCCCCCCCCC(=O)NCC(=O)N[C@H]1[C@H](C)O[C@H](NC2=C3N=CNC3=NC=N2)[C@@H](O)[C@@H]1O,494.15
NC1=NC(=C(N1CC(O)=O)C1=CC=CC=C1)C1=CC=CC=C1,494.15
CCNC(CC1=CC=C(OCCON=C(C)C2=CC=C(C=C2)C2=NC=CC=C2)C=C1)C(O)=O,494.15
NNC1=CC2=C(CCN(C2)C(=O)C2=CC=CC=C2)N=N1,494.65
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@H]1OCO[C@@]21C(=O)CO,494.65
CC(C)N(CCN1C(=O)\C(=N\NC(N)=O)C2=CC(N)=CC=C12)C(C)C,494.65
CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1N1C=CC(NC(C)=O)=NC1=O,494.65
CC(C(N)C(O)=O)C1=CNC2=CC=CC=C12,494.65
CC(C)C1=CC2=C(OC(CN)C2)C(=C1)C1=CC=CC=C1,494.65
OCC1=CC=C(C=C1)C1=CC=C(\C=C\C(=O)NO)C=C1,494.65
CN1C=C(C=C1C1=CC=CC=C1)C1=CC2=NC=CN=C2N1,494.65
CN1CCC2=C(C1)C1=C(C=CC(C)=C1)N2CCC1=NOC(=N1)C1=CC=CC=C1,494.65
CCOC(=O)C1=CC=C(C=C1)C#CCN1C(CC)=NC2=C1C1=C(C=CC=C1)N=C2N,494.65
CN1C2=C(CCN(C)CCCCC2)C2=C1C=CC=C2,495.15
COC1=C(OC)C=C2C(=C1)N(C(=O)C1=CC=CC=C1)C1=C2CC(CC1)(C(O)=O)C(O)=O,495.15
CC(=O)C1=CN(C(=O)NC1=O)C1=C(CC(O)=O)C=CC=C1,495.15
CCOC(=O)C1=CC2=C(NC3=CC=CC(C)=C23)C=N1,495.15
CC1=CC=C(C=C1)C(=O)C1=CC=CC(\C=C\C(O)=O)=N1,495.15
CC(=O)NCC(=O)N1CC(=O)N(CC(N)=O)C1(C)C,495.15
N1C2=C(O2)C=CC2=C1C=CC=C2,495.15
NC1=NN=C(C2=CC=CC=C2)C2=CC=CC=C12,495.15
CC1=CC=CC(NC2=NC=NC3=C2C=C(NC(=O)C=C)N=C3)=C1,495.15
O=C1OCC(COC2=CC3=C(NC(=O)CC(=N3)C3=CC=CC(=C3)C#N)C=C2C#CC2=CC=CC=C2)O1,495.15
COC1=CC=C(C=C1)C#CC1=NC2=C(N=C(N)NC2=O)N1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,495.15
CCCOC1=C(C=C(C=C1)C#N)C1=NC(=O)C2=NN=NC2=N1,495.35
COC1=C(C=CC=C1)C1=NC(N)=C(N)C(=O)N1,495.65
NC1CCC2N(C1)C1=C(CC3=C2C=CC=C3)C=CC=C1,495.65
OC(=O)C1=CC=C(C=C1)C#C,495.65
N[C@H]1[C@@H](O)[C@@H](O[C@@H]1C(O)=O)N1C=NC2=C(NC(=O)C3=CC=CC=C3)N=CN=C12,495.65
CC(=NNC(N)=O)C1=C(C)NC(=N1)C1=CC=CN=C1,495.65
CC(O)CN1CCN(CC1)C1=C(C=CC=N1)C(O)=O,495.65
NC(=N)C1=CC=C(C=C1)N1CC(OC1=O)C(=O)N1CCN(CC(O)=O)CC1,495.65
O=C1C=CN2C3=C(C=CC=C3)C3=CC(=CC1=C23)C#N,495.65
NC1=NC(=CC=C1)C1=CC=C(CCNC2C3CC4CC(C3)CC2C4)C=C1,495.65
CC(C)(C)OC(=O)N1C=C(C(=O)C=C(O)C(O)=O)C2=CC(O)=CC=C12,495.65
OC(=O)C1=CC2=C(N1)C1=C(OCCO1)C=C2,495.65
CC(C)(C)C1=CC=C2C(=O)NC(=O)C(=CNCC3=NC=C(C4=COC=C4)C(O)=C3)C2=C1,495.65
NC1=CC2=C(C=N1)N=CN=C2NC1=CC(=CC=C1)C#C,495.65
CC1=C(CCOC2=CC=C(CC(C(N)=O)C(N)=O)C=C2)N=C(O1)C1=CC=CC=C1,496.05
CN1CC(O)(C1)C(O)=O,496.15
COC1CCC2=C(C(C)=O)C(=O)NC(C)=C2C1,496.15
CC1=NC(=CN1)C1=CC=C(C=C1)N=CNC#N,496.15
ON=CC1=CN=NC2=CC=CC=C12,496.15
CC(CC(O)=O)C(=O)C1=CC2=C(C=C1)N=C(O)N2,496.15
COC1=CC2=C(C=C1OC)C1CC3=C(CCN1CC2)C=CC=C3,496.15
CC1=C2CCC(=CC3=NC=CN3C(C3=CC=CC=C3)(C3=CC=CC=C3)C3=CC=CC=C3)C(=O)N2C2=CC=CC=C12,496.15
COC(=O)C1=NN2C(NC(COC(C)=O)=CC2=O)=N1,496.15
CN(C)C(=O)C1CC2=CC=C(NC(=O)OCC3=CC=CC=C3)C=C2NC1=O,496.15
CN1CCN(CC1)C1=CC2=C(NC(=O)CC(=N2)C2=CC=CC(=C2)C#N)C=C1C#CC1=CC=CC=C1,496.15
OC(=O)C1=CC=C(COC2=CC(C=O)=C(O)C=C2)C=C1,496.15
COC1=C(OC)C(=CC(CC2=CN=C(N)N=C2N)=C1)C#CCCCC(O)=O,496.15
CC(C)(OC1=CC=C(CCNCC(O)C2=CC=CC=C2)C=C1)C(O)=O,496.15
CC1CCC2=C(C1)C=NC1=CCC(=O)C3=C1N2C1=C3C=NC=C1,496.65
OCCCN1CCN(CC1)C1=C(C=CC=N1)C(O)=O,496.65
CN1CCN(C1=NC#N)C1=CC(C)(C)OC2=C1C=C(C=C2)C#N,496.65
CNC(=O)NC1=CC=C(C=C1)C1=NN=C(C)CC2=C1C=C1OCOC1=C2,496.65
OC(=O)\C=C\C1=NOC(=N1)C1=CC=C(C=C1)C#N,496.65
CCOC1=C2OC(C)(C)C=C(CC)C2=CC(CC2=CN=C(N)N=C2N)=C1,496.65
O=C(NC1=NC2=C(C=CC=C2)C2=NC=CN12)C1=CN=CC=C1,496.65
O=C(CC1CCCCN1)C1=CC=C(C=C2C3=CC=CC=C3C3=C2C=CC=C3)C=C1,496.95
NC1=C(N=O)C(=O)NC(=N1)C1=C(OCC=C)C=CC=C1,497.15
COC1=CC=C(C=C1)C1=CC(=NN1)C1=C(C=CC=C1)C(O)=O,497.15
CC(CN1CCC2=C(C1)C(=O)OC1=C2C=CC(C)=C1)N(C)C,497.15
CCOC(=O)CC[C@H](NC(=O)C1=CC=C(C=C1)N1CCN(CC1)C1=C(C)N=C(N)N=C1N)C(=O)OCC,497.15
NC1=C(C(O)=O)C2=CC=CC=C2N=C1C1=CC=C(C=C1)C1=CC=CC=C1,497.15
CCCCCCC1=CC=C2N(CCN3CCN(CC4=CC=CC=C4)CC3)C(=O)C(=O)C2=C1,497.15
CC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC2=CC=CC=C2N=C1)C(O)=O,497.15
CCCCN1C(=O)C2=C(C=C(OC)C(OC)=C2)C2=CN=C3C=C4OCOC4=CC3=C12,497.15
O=C1NC(=O)C(=NNC2=CC=C(CN3CCCCC3)C=C2)C2=CC(=CC=C12)C1=COC=C1,497.15
NC(=O)C1=CC=C(C=C1)C(N)=NO,497.65
CCOC(=O)C1=NC(=CC(C)=C1)C1=CC=C(NC(C)=O)C=C1,497.65
CC(CN)N1CCN(CC1)C1=NC=CC=C1,497.65
CC(C)(CC1=NC2=C(N1)C=CC=C2)C(O)=O,497.65
CC1=C(C=CC=C1)C1=C(C=CC=C1)C(N)=O,497.65
NC(=NO)C1=CC=C2C(=O)OCC2=C1,497.65
N1C(=CC2=NC=CN=C12)C1=C2C=CC=CN2C=C1,497.65
COC1=C2C=CC(OCC3=CC=CC=C3)=CN2C(C(=O)C2=CC3=C(C=C2)N=C(OC3=O)C2=CC=CC=C2)=C1C,497.75
CCN1C=C(C(O)=O)C(=O)C2=C1N=CN=C2,498.15
C[C@]12CCC3=C(CCC4=C3C=CC(O)=C4)C1=CCC2=O,498.15
COC1=C(C=NNC(NN=CC2=C(OC)C=C(NC(C)=O)C=C2)=NN=CC2=C(OC)C=C(NC(C)=O)C=C2)C=CC(NC(C)=O)=C1,498.15
CC(C)NCC(O)C1=CC(C#N)=C(N)C(=C1)C#N,498.15
C[C@]12CC=C3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,498.15
CO[C@@H]1CN[C@@H](C1)C(O)=O,498.15
CN(C)C1=CC=CC(=C1)C1=CC2=C(C=CC=N2)C(=O)N1C,498.15
OC(=O)C1=C2[C@@H]3CCCN3C(=O)C3=C(C=CC=C3)N2C=N1,498.15
CC1=C(NC(=O)N1)C(=O)OC(C)(C)C,498.15
NCCN1CCN(CC(O)=O)CC1,498.15
OC(=O)CC1CC2=CC(=CC=C2C1=O)N1C=CN=C1,498.15
COC1=C(C=NN1C)C(O)=O,498.15
CC(C)CC(=NNC1=CC=C(C=C1)C1=NNC(=O)CC1)C1=CC=NC=C1,498.15
NCC(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1,498.15
O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)C1=C2C=CC=CC2=NC=C1,498.15
CC1=CC2=NC(=CN2C=C1)C(=O)N1CCN(CC1)C1=CC=C2NC(=O)CCC2=C1,498.15
CN(C)C(N[C@H]1[C@H](O)C(C)(C)OC2=C1C=C(C=C2)C#N)=NC#N,498.15
ON1C(=O)C(=O)NC2=C1C=CC1=C2CCCC1,498.15
COC1=CC(COC2=NN3C=C(N=C3C=C2)C(O)=O)=CC(OC)=C1OC,498.15
NC(=O)N1N=C(C#N)C(C#N)=C1N,498.15
NC1=C2N=CN([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)C2=NC=N1,498.15
OC1=CC=C2C=CC(O)=C(C=NNC(=O)C3=CC4=CC=CC=C4C=C3O)C2=C1,498.15
COC(=O)C1=C(C)N=C(N)O1,498.15
NC1=CC=CC(=N1)C1=CC=C(CCN2CCN(CC(=O)C3=CC=CC=C3)CC2)C=C1,498.15
N[C@@H](CCCC1OCCO1)C(O)=O,498.15
COC(=O)C(C)N1CCC2(CC(=NO2)C2=CC=C(C=C2)C#N)CC1,498.15
CC1=C2N=C(O)C=C(C(O)C3=NC=CC=C3)C2=CC=C1,498.15
CC(C)CC1=NC2=CC=C(O)C=C2C(C2=CC=CC=C2)=C1CNC(=O)OC(C)(C)C,498.15
CN1CCN(CC1)C1=CC=C(C=N1)C1=CC2=C(NCCN2)N=C1,498.15
C[C@@H]1CCCN1CCCOC1=CC2=C(C=C1)C1=CC(=O)NN=C1CC2,498.15
COC1=CC=C(CN2CCC(C(O)C2)N2CCC(CC2)C(=O)C2=CC=C(OC)C=C2)C=C1,498.15
COC1=CC(OC)=C2C(=O)NC(=NC2=C1)C1=CC=CC(=N1)N1CCN(CC(O)=O)CC1,498.15
COC1=C(OC)C(OC)=C(CC(C)(C)NCC(O)C2=C(OCC3=CC=CC=C3)C=CC=C2)C=C1,498.65
CNC(=O)N(NC(C)=O)[C@H]1[C@H](O)C(C)(C)OC2=C1C=C(C=C2)C#N,498.65
CN[C@]12CC=CC[C@H]1CCC1=CC=CC=C21,498.65
C[C@H]1CCC[C@@H](C)N1CC1=NC2=CC=C(NC(=O)C3=CN=C(C=C3)C3=CC=C(C)C=C3)C=C2C=C1,498.65
OC(=O)C(CC1=CNC=N1)NC1=NC2=CC=CC=C2C=C1C(O)=O,498.65
NC1=NC(N)=C2C3=C(C=CC2=N1)N(CC1=CC=CC=C1)C=C3,499.15
COC1=C(C=CC=C1)N1CCN(CC2CC3=CC(OC)=C(OC)C=C3C2O)CC1,499.15
C[C@H](NC(C)=O)C(=O)NC1=CC=C(C=C1)C1=NC=C(C(O)=O)C(O)=N1,499.15
CCCC1=CC=C2C=CC(CC3=CN=C(N)N=C3N)=NC2=C1OC,499.15
CCNC1=NC(=CN1)C1=CC=C(C=C1)N=CNC(C)C,499.15
CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN)C(O)=O,499.15
CC1=CC(NC(=O)CC#N)=NO1,499.15
COC1=CC=C(C=C1)C1=NC=CC2=C1N=NNC2=O,499.15
CN1C(NC(=O)C2=C(C)C=CC=C2)=NC(=O)C2=CC=CC=C12,499.15
CC1=NN=C(C2=CC=C(NC(=O)C(C)(C)C)C=C2)C2=C(C1)C=C1OCOC1=C2,499.15
CC1=NN=C(C2=CC=C(NC(=O)CCCC(O)=O)C=C2)C2=C(C1)C=C1OCOC1=C2,499.15
COC1=C(OC)C=C2C(=C1)N=CN=C2N1CCC2=CC=C(NC(C)=O)C=C12,499.15
OC(=O)C1=CC=C(C=C1)N1CCN(CC2=CC=CC=C2)CC1,499.15
COC1=CC=C(C2=NC(C(O)=O)=C(N2)C2=CC=C(C)C=C2)C2=CC=CC=C12,499.15
CN(CCN1CCNCC1)C(=O)C1=NC=CC=C1,499.15
OC(C1CCCCN1C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,499.35
CC1=C(CN2CCCC2)N2C(=N1)C1=C(NC3=C2C=CC=C3)C=CC=C1,499.65
COC(=O)C1=CC=C(NC(=O)CN2CCN(CC2)C(=O)C2=CC(OC)=C(OC)C=C2)C=C1,499.65
CCN(CC)C(=O)C1=CN=C(NC=C(C#N)C#N)C=C1,499.65
COC1=C(OC)C=C2C(=O)N=C(NC(=O)C3=CC=CC=C3)NC2=C1,499.65
COC1=NC=CC=C1C1(O)CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1,499.65
COC1=C(OC)C=C2C(=C1)N=CN=C2N1CCC2=C1C=C1OCOC1=C2,499.65
CC[C@H](NC1=CC2=CC=CC=C2C=C1)C(O)=O,499.65
CN1N=C2OCCN(CC3=CC=CC=C3)C2=C(C=NO)C1=O,499.75
OC=C1CCCC2=C1OC=C(C=O)C2=O,499.95
OC(=O)[C@H](CNC(=O)C1=CC(OCCNC2=NCCN2)=NO1)NC(=O)OCC1=CC=CC=C1,499.95
COC1=C(OC)C2=C(CCC3=C(CCN(C2)C=O)C=C(O)C=C3)C=C1,500.15
OC1=CC=C(C=C1)C(=O)OC1=CC=CC2=CC3=CC=CC(OC(=O)C4=CC=C(O)C=C4)=C3C(OC(=O)C3=CC=C(O)C=C3)=C12,500.15
CC(N\C(C#N)=C(/N)C#N)C#N,500.15
OC(=O)C1=CC(=CN1)C1=CC=CC=C1,500.15
CC1=C(CCCNC2=NC(=O)CN2)NC=N1,500.15
NC1=NC2=C(N=CN2CC(O)CCO)C(=O)N1,500.15
COC(=O)C1=CC=C(CCN2CCN(C2=O)C2=CC=C(C=C2)C(N)=N)C=C1,500.15
CC1=C(O)C(C)=C2CC(C)(C)N=CC2=C1,500.15
COC1=C2N=CC(C#N)=C(NC3=CC(O)=C(C)C=C3)C2=CC(N)=C1,500.15
CC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC2=CC=CC=C2C=C1)C(O)=O,500.15
CCC1=CC=C(C=C1)C1=CC2=C(C=C1)N=C(CC(=O)N2)C1=CC=CC(=C1)C#N,500.15
OCC1=NC2=CC=CC=C2C=C1,500.15
CN1CCC2=C(C1)C1=C(C=CC=C1)N2CCC1=NOC(=N1)C1=CC=CC=C1,500.15
