smiles,min_bde_pred,Group
COC1=CC2=C(C=C1OC)C1=CN=C3C=C4OCOC4=CC3=C1N(CCCN(C)C)C2=O,2.656217,0
CC(C)(CO)C1=CN=C(NC2=CC(=CN3C=CN=C23)C2=CC=C3CC(=O)NC3=C2)C=C1,20.155788,0
CC(C)(C)NCC(O)COC1=CC=C2C=NNC(=O)C2=C1,-2.642231,0
OC1=CC(O)=C2C(=O)CC3CCCC(=O)N3C2=C1,14.263716,0
O=C1CC2CC3=CC(=CC=C3C2=NN1)N1C=CN=C1,21.570793,0
NC1=C(N)C2=C(C=C1)C(=O)CC1(CCN(CCC3=CC=C(C=C3)C#N)CC1)O2,12.452085,0
NC1=CC=CC(=C1)C1=C(O)CNC1=O,22.51873,0
CNC(NCC1CC2=CC(C)=C3NC(=O)C=CC3=C2O1)=NC#N,18.831879,0
CC(C)(C)NCC(O)C1=CC(CO)=CC(O)=C1,29.573368,0
CN1C(C)(CCC1(C)C(O)=O)C(O)=O,68.9348,0
NC1=NC(N)=C2C3=C(NC=C3)C=CC2=N1,18.35677,0
CC1(C)CC(CC(C)(C)N1)NC(N)=O,70.68588,0
O=C1NC2=CC=CC=C2C(C2=CC=CC=C2)=C1C#N,10.70631,0
CN1C(=NC2=C1N(C)C(=O)N(CCCCC(O)=O)C2=O)C1=CC=C(C=C1)C(N)=N,19.280746,0
CC(C)(C)C1=CC(NC2=NCCN2)=CC2=C1OCC2(C)C,33.08721,0
CC1=CC=CC(NC(=O)NC2CN(C(=O)C34CC5CC(CC(C5)C3)C4)C3=C(C=CC=C3)N(CC(=O)C3=CC=CC=C3C)C2=O)=C1,12.610193,0
COC1=CC(=CC(OC)=C1OC)C1=NC=C(C=C1)N1CCN(CCCN2CCN(CC2)C2=CN=C(C=C2)C2=CC(OC)=C(OC)C(OC)=C2)CC1,11.460883,0
C1CCC2=C(C3=C(C=CC=N3)N2C1)C1=CC=C(OC2=NC3=C(N2)C=CC=C3)C=C1,22.991161,0
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](COC(C)(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)OCC1=CC=CC=C1)C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(N)=O,27.22039,0
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC=C4)N=C13)C2=O,9.186806,0
COC1=C2NC(=O)C=CC2=C(C=C(NC(C)=O)C(O)=O)C=C1,11.701414,0
CC1=C(N=C2N1C=CC=C2OCC1=CC=CC=C1)C1=CC2=C(OC(=O)N2)C=C1,24.02296,0
CC1=NOC2=C1C=C1CC(=O)NC1=C2,57.70578,0
O=C1C=CC2=CC=NC2=C1,61.358612,0
CCC1(C)CC2(NC(=O)NC2=O)C(C)C(C)(CC)N1,67.0206,0
COC(=O)C1=NN(C)C2=C(C(=O)NC(N)=N2)C(=C1)C1=CC=CN=C1,24.188835,0
CC1=NC=C(C(N)=NO)C(N)=N1,27.639317,0
COC1=CC=CC(C2=NC3=NC=CN=C3N2)=C1OC,17.820019,0
NC[C@H](N)[C@@H](O)[C@H](O)[C@H](O)CO,68.17142,0
OC1=CNC(=CC1=O)C(=O)NN1C(=O)CNC1=O,13.757533,0
CC1CC(=O)NN=C1C1=CC=C(NN=C(C)C2=CN=NC=C2)C=C1,20.666573,0
OC1C(CN2C=CN=C2)COC2=C1C=C(C=C2)C(O)=O,14.381506,0
NCC(=O)C(\C(N)=O)=C(/C(N)=O)C(=O)CN,61.43743,0
CN1N=C(C=C(C(=O)NCCC(O)=O)C1=O)C1=CC=C(C=C1)C(N)=N,13.131333,0
NCC1=CC=C(C=C1)N1CC(CN2CCN(CC3=CC=CC=C3)C(C2)C(O)=O)OC1=O,19.456898,0
OC(=O)C1=CC=CC(NC(=O)NC2C(=O)N(CC34CC5CC(CC(C5)C3)C4)C3=C(C=CC=C3)N(C3=CC=CC=C3)C2=O)=C1,14.606629,0
CC1=NC=C(CN2CCC(COC(=O)C3=CC=CC=C3)=CC2)C(N)=N1,18.213428,0
CC(C)(C)C1=CC(NC2=CC=NC3=CC=NN23)=CC(=C1O)C(C)(C)C,15.332335,0
CC(=O)OC1=C(C)C2=C(OC(C)(C)C2C(O)=O)C(C)=C1C,25.340965,0
COC(=O)C1=CC2=CC(OC)=C(OC)C=C2C(C2=CC(=NC=C2)N2C=CC(=O)C3=CC=CC=C23)=C1C(=O)OC,-5.620203,0
NN=CN1C[C@H](O)C[C@H]1C(O)=O,70.23655,0
C(OC1=CC=CC=C1)C1CCC2CN(CCN2C1)C1=NC=NC=C1,24.910257,0
CN1C=CN=C1C1=CC2=C(O1)C=CC=C2O,35.113995,0
CCCC1=C2CN3C(=CC4=C(COC(=O)C[C@]4(O)CC)C3=O)C2=NC2=C1C=CC=C2,8.675745,0
COC1=C(O)C=C(C=C1)C1=CC2=C(C3=C(N2)C=CC(O)=C3)C2=C1C(=O)NC2=O,14.934977,0
OC1=CC2=C(C=C1)N1CCCN=C1C2=O,24.84093,0
CCOC(=O)C1=C(N)C2=CC=CN=C2NC1=O,9.600367,0
OC(=O)CN1CCC2=C(CC1)C=C1OCOC1=C2,16.905046,0
CC(=O)NC1=CC(NC(C)=C2C(=O)OC(=O)C(C(C)=O)=C2O)=CC(NC(C)=O)=C1,34.57495,0
CCCOC1=C(C=C(NC(N)=O)C=C1)C1=NC(=O)C2=NN=NC2=N1,11.44039,0
CCNC(=O)CNC(=O)NC1=CC=C2NC(=O)C(=CC2=C1)C(O)=O,10.350747,0
CN1CCC(CC1)C(=O)N1C2=C(C=CC=C2)C(=O)NC2=C1N=CC=C2,14.800233,0
NC1=CC=CC(=C1)C(=O)C1=CC(N)=CC=C1,12.601286,0
COC(=O)C1=C(C)NC(C)=C(C1C1=C2C=CC=CN2C=N1)C(=O)OC,29.242924,0
CC1=CC(CC(C(N)=O)C2=CC=C(C=C2)C(O)=O)=C(C=C1)N1CCCCC1,5.270827,0
NNC(=O)C1=CC=C(O)C=C1,15.094701,0
CN1C(N)C(N=O)C(=O)N(CC2=CC=C(C=C2)C#N)C1=O,20.69197,0
NC(=O)N1CCC2(CC1)NC1=CC=CCC1=C1N=C3C=CC=CC3=C21,29.39373,0
O=CN(C1=CC=C(OC2=CC=CC=C2)C=C1)C1=C(C=NC2=C1C=C1N=CN=C1C2)C#N,8.030804,0
CC1=CC(=NO1)C1=C2N=C(N3CCN(C(=O)C3)C3=NC=CC=C3)C3=CC=CC=C3N2N=N1,6.877176,0
CC1=CC=C(C=C1)C(=O)C1=CC2=CC=NC=C2N1,12.475376,0
CC1=C2C=C(C#N)C(=CC2=C(C)C2=CC=CC=C12)C#N,-3.9145293,0
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1C(=O)CNC(=O)N2,75.058716,0
COC1=C(OC)C=C(CC2=C(C)C3=C(N=C2)N=C(N)N=C3N)C=C1,13.920776,0
NC(C1C2=CC=CC=C2OC2=C1C=CC=C2)C(O)=O,15.229425,0
CC1=CC=CC(NC(=O)NC2CN(C3=CC=CC=C3)C3=C(C=CC=C3)N(CC(=O)C(C)(C)C)C2=O)=C1,12.947996,0
CN(C)C(=O)C1=CC=C2C(=O)NC(=O)\C(=C/NC3=CC=C(CN4CCCCC4)C=C3)C2=C1,8.929819,0
CNC(NC1=CC=C(C=C1)C1=NNC(=O)CC1)=NC#N,19.827423,0
O=C1C2=C3CC4=CC=CC=C4CN3C(=C2C(=O)C2=C1C=CC=C2)C1=CC=CC=C1,13.157819,0
CCOC(=O)CC[C@H](NC(=O)C1=CC=C(C=C1)C#CC1=CNC2=C1C(O)=NC(NC(=O)C(C)(C)C)=N2)C(=O)OCC,15.528683,0
CC1=CC=C(C(O)=O)C2=NC3=C(C)C=CC=C3C=C12,7.8453426,0
O=C1C=CC(=CN1CC1=CC=CC=C1)C1=NC=C2C=CC(=O)NC3=C2N1CC3,18.99557,0
O=C(NC1=CC=C(C=C1)C#N)C1=CN=CC(OCC2=CC=C(C=C2)C#N)=C1,20.327162,0
CN1C(=O)NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=N,63.05403,0
CCN1N=CC2=C(O)C(=CN=C12)C(N)=O,17.144375,0
O=C1NC2=CC=CC=C2N2CCN(CCCCCC3=NC=CC=C3)CC12,15.412057,0
COC1=CC(OC)=C(\C=C\C2=C(C)C(=O)N3C=C(C=CC3=N2)C(O)=O)C=C1,12.842712,0
CC(C)(C)C(CN1C=CN=C1)OC1=CC=C(N)C=C1,22.088219,0
OC1=CC=C(C=C1)C1=NNC(=O)NC1,18.916193,0
CCC1(O)C(=O)OCC2=C1C=C1N(CC3=C4CCCC5=C(OC)C=CC(N=C13)=C45)C2=O,7.3498197,0
COC1=CC=C(CC2(O)CCN(CC34CC(C5=CC=CC=C35)C3=C4C=CC=C3)CC2)C=C1,21.064888,0
O=C(N1CCCC1)C1=CC2=CC=NC=C2N1,55.455387,0
CC(N)C1=CC=C(C=C1)N1CCN(C1=O)C1=CC=C(CCC(O)=O)C=C1,18.909964,0
NC(=N)NC(=O)C1=CC(=NC2=CC=CC=C12)C1=CC=CC=C1,5.4182186,0
OC(=O)C=CC1=CC2=CC(NC(=O)C3=CC4=C(O3)C=CC=C4)=CC=C2N1,26.502474,0
CC(C)C[C@@H](CO)NC1=C2N=C(C=C2NC(C)=N1)C1=CC=CC=C1,24.683033,0
CCOC(=O)C1=CC=C(C=C1)C1=CC=C2N=CN=C(NC3=CC=C4NC=CC4=C3)C2=C1,7.172203,0
O=C1CCC2=CC3=C(OC4=CC(=O)C=CC4=N3)C=C2O1,4.2773705,0
OCC1=CC2=C(C=C1)N(C1=CC=CC=C21)C1=CC=C(C=C1)C1=CC=C(C=C1)N1C2=CC=CC=C2C2=C1C=CC(CO)=C2,20.060432,0
OC(=O)C1C(=O)C2=CC3=C(OCO3)C=C2N=C1C1=CC=CC=C1,14.612422,0
COC1=C(O)C=CC(C=C2NC(=O)NC2=O)=C1,15.013878,0
NC1=CC2=C(N=CN2C2CCCCO2)C(=O)N1,57.726273,0
CC(=O)NC1=CC=C(C=C1)C(=O)CC1=NC2=CC=CC=C2C(=O)N1C1=C(C)C=CC=C1,10.151363,0
CN(C)C1=C2N=CC=CC2=C(CC2=CNC(=O)NC2=O)C=C1C,8.809029,0
CN(C(=O)C1=CC=CC=C1)C1=CC2=C(C=C1)N(C)C1=CC(=NN1C2=O)C(O)=O,5.7856474,0
OC1(CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1)C1=CC=CO1,29.225828,0
CCCC1=C(C(=O)C(C)C)C2=CC=C(C=C2N1CC1=C(C=CC=C1)C(O)=O)C(N)=O,9.841492,0
CC1=CC=C(C=C1)C(=O)OC1=CC=CC2=CC3=CC=CC(OC(=O)C4=CC=C(C)C=C4)=C3C(OC(=O)C3=CC=C(C)C=C3)=C12,9.881621,0
O=C1NC(=O)C(N1)=CC=CC1=CC=CC=C1,28.039291,0
O=C1NC(=O)C(=CC=CC2=CC=CC=C2)C(=O)N1,27.994352,0
CCOC(=O)C1=C(C)C2=C(C)C3=C(C=C2N1)C(C(=O)OCC)=C(C)N3,61.5558,0
CC(C)(N)C1=CC=C(C=C1)C1=NC(NC2=CC=C3NN=CC3=C2)=NC=C1C#N,20.74361,0
CCCCCCCCCCOC(=O)C1=CC=C2C=C(O)C(=CC2=C1)C(O)=O,-0.53141177,0
CN(C)CCN1C2=C(CC(CC2)N(C)C)C2=CC=CC=C12,27.97715,0
O=C1N2C=CC=CC2=NC2=CC=C(C=C12)C#N,9.114886,0
N(N=CC1=C2C=CC=CC2=C(C=NNC2=NC=CC=C2)C2=CC=CC=C12)C1=NC=CC=C1,3.7768717,0
CN1CCCC1=C1C(=O)NC2=CC=CC=C12,29.594116,0
CN(C)C(=O)CC1=C(N=C2NC3=C(C=CC=C3)N12)C1=CC=CC=C1,25.236895,0
NC1=NC2=C(NC=C2CC2=CC=CC=C2)C(=O)N1,27.213327,0
COC1=CC(NC(=O)C(O)=O)=NC(NC(=O)C(O)=O)=C1,28.368073,0
O=C(CN1CCC(CC1)NC(=O)C1=CC=CC=C1)C1=CC=C2CCCCC2=C1,12.141926,0
N#CC(C#N)=C1NC2=C(O1)C=CC=C2,29.252687,0
O=C1NC2=C(N=CC=C2)N2CCNCC12,26.521896,0
NC(=O)CC1=NC(C(N)=O)=C(O)N1,67.69142,0
NC1=CC2=C(C=C1C#N)C(=O)CO2,11.293748,0
CC(=O)N1CCCC1C(=O)NC1=CC=C(C=C1)C1=NC=C(C(O)=O)C(O)=N1,16.960596,0
CC1=C(N2CCN(CC2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C(N)=NC(N)=N1,12.512934,0
CC(=O)OC1=CC2=C(C=C1)C1=C(O2)C2=CC=C(OC(C)=O)C=C2NC1=O,16.388412,0
CC1=CC=C(C=C1)N1CC(=O)NC(=O)N1,14.226164,0
COC(=O)CCNC(=O)C1=C(OCC2=CC=CC=C2)C=CC(NC(=O)C2=CC=C(C=C2)C(=N)NC(=O)OC(C)(C)C)=C1,6.5165243,0
ON1C(=O)C(=O)NC2=C1C=CC1=C2C=CC=C1,8.294287,0
CC1=NC2=CC=C(C(O)=O)C(C(O)=O)=C2N1,8.681674,0
CCCN1C2=C(N(C)C=N2)C2=NN=C(N)N2C1=O,64.36014,0
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C4C(CCC5=C(C)C=CC(N=C13)=C45)NC(C)=O)C2=O,8.026116,0
CC(NC(=O)C1=CC=C(C=C1)C(\N)=N\O)C(=O)N1CCC(C[C@H]1C(C)=O)NCC(O)=O,14.823539,0
CC1=C2C(=CC3=C4C=CC=CC4=NC3=C2C)N=C1C(=O)NCCO,27.226675,0
CC(C)(C)OC(=O)COC1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(C=C1)C(N)=N,12.606264,0
CC1=C2C(=CC3=C4C=CC=C(CCO)C4=NC3=C2C)N=C1C(N)=O,31.189682,0
NC(=N)NC1=CC=C(C=C1)C(=O)N1CCN(CCCC(O)=O)CC1,13.496401,0
COC1=C2NC=C(C#N)C(=O)C2=CC=C1,13.24783,0
NC1=CC(=CC2=NC(=NN12)C1=CC2=C(O1)C=CC=C2)C1=CC=NC=C1,28.753483,0
CN1C(=O)C2CC3=C(C=C4OCOC4=C3)C(=NN2C1=O)C1=CC=C(N)C=C1,15.535804,0
COC1=CC=CC(OC)=C1NC(=O)NC1=C(C2=C(O1)C=C1CCCC1=C2)C1=C(C)C=CC=C1,16.280128,0
CC1=CN=CC(C)=C1C1=C(C)C=C(O)C=C1C,13.655055,0
CCC(=O)C1=CC=C2NC(=CC2=C1)C(O)=O,11.976369,0
CCOC1=NC(NC2=CC3=C(NC(=O)CO3)C=C2)=NC(NCC2=CC=CO2)=N1,13.665609,0
NC1=CC=C(C=C1)C1=CNC(=O)C=N1,19.26138,0
COC1=CC=C(C=C1)N1CCNCC1,13.032999,0
CCOC(=O)C1=C(O)C2=CC=C(C)N=C2N=C1,11.026724,0
COC1=C(O)C=CC(C=CC2=NNC(=C2)C(O)=O)=C1,14.9182825,0
CN1C(=O)C2=CC=CN=C2C(C2=C(C)C=CC=C2)=C1C(O)=O,12.297343,0
COC1=C(OC)C=C(C=C1)C1=C(C(O)=O)C(CN2C=NC=N2)=NC2=CC(OC)=C(OC)C=C12,7.121603,0
CONC(=N)C1=CC=C(C=C1)C1=CC2=C(O1)C=CC(=C2)C(=N)NOC,17.170464,0
COC1=C(C=CC=C1)C(=O)NC1=CC(NC(=O)C2=C(OC)C=CC=C2)=C(C=C1)C(N)=O,9.445514,0
OC(=O)C1CC2CCCCC2N1,58.725304,0
CC(C)(C)C1=CC=C2C(O)=C(C=NC2=C1)C(O)=O,12.362521,0
CC1=C2CCCCC2=C(C#N)C(=O)N1,11.309599,0
CC1=CC=C(O1)C1=NN2C(C=C(C=C2N)C2=CC=NC=C2)=N1,31.064823,0
CCCC1=C(OCCOC2=C(CCC)C3=C(C=C2)C(=O)C=C(O3)C2=CC=C(C=C2)C(O)=O)C=CC(C(C)=O)=C1O,7.6853185,0
COC(=O)C(C#N)=C1NC2=C(O1)C=CC=C2,29.252687,0
CCCOC1=C(C=C(C=C1)C(O)=O)C1=NC(=O)C2=NN=NC2=N1,12.18767,0
CN1C=C(N=C1C1=CC=CC=C1)C1=NNC(=O)CC1,24.809914,0
NCCC1=C2C(O)=NNC2=C(O)C=C1,34.52779,0
CC(C)(C)OC(=O)C1=CC=C(NC2=NOCN2)C=C1,13.368675,0
CCOC(=O)C1=C(C)C2=C(NC3=CC=C(C=C23)C#N)C=N1,15.916834,0
CC1CCC2=C(C(C)=O)C(=O)NC(C)=C2C1,8.615784,0
OCCNCCNC1=C2C3=C(C=C1)N(CCNCCO)N=C3C1=CC=CC(O)=C1C2=O,14.135046,0
CCCOC1=C(C=CC=C1)C1=NC2=C(C=NC(=O)N2)C(=O)N1,13.959135,0
CN1CCC2=C(C=CC3=C2N1C=C(C(O)=O)C3=O)N1CCCC1,9.238711,0
CC(C)[C@H](NC(=O)\C=C\C1=CC=CN=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)\C=C\C1=CC=CN=C1)C(C)C,27.707493,0
CCN1C(=O)C(=O)NC2=CC=C(N)C=C12,9.826248,0
C#CC1=CC=CC(NC2=NC=NC3=CC=C(C=CC4=CC=NC=C4)C=C23)=C1,7.0053177,0
COC1=CC2=C(C=C1OC)C1=CN=C3C=C4OCOC4=CC3=C1N(CCN(C)C)C2,9.764159,0
CC(=O)NC1=CC=C(CCN2CCC(CC2)NC(=O)C2=CC=CC=C2)C=C1,20.559284,0
COC1=CC(CC2=NC=CC3=C(O)C=C(O)C=C23)=CC(OC)=C1OC,4.7004585,0
N1C=C(C(=N1)N1C=NN=C1)C1=CC=CC=C1,25.705885,0
CCOC(=O)C1=CC2=CC=C(NC(=O)C3=CC=CC(NC(=O)NC4=CC(=CC=C4)C(=O)NC4=CC=C5C=C(C=C(O)C5=C4)C(=O)OCC)=C3)C=C2C(O)=C1,5.9928675,0
NC(CC1=CC=C(O)C=C1)(C=C=C)C(O)=O,23.471455,0
O=C(C1CCC2=C(C1)NC=N2)N1C(=O)NC2=C1C=CC=C2,27.416586,0
CC1=C2C(=O)OC(=O)C3=CC=CC(C4=CC=CC=C14)=C23,11.143548,0
CNC1=NC2=C(C=NC(N)=N2)C=C1C1=CC=C(OC)C=C1,19.575829,0
CN1CCC2(CC1)OC(C1=CC=CC=C21)C1=CC=C(O)C=C1,21.72717,0
COC1=C(OC)C=C(C=C1)C1=CC=C(C(O)=O)C(=O)N1,9.578756,0
CCCC1=C2N=C(C=C(OC)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O,8.492335,0
CCOC(=O)C1=CC=C(CCN2CCN(CCCC3=CC=CC=C3)CC2)C=C1,12.878422,0
NC1=NC(N)=C(CCCNC2=CC=C(C=C2)C(O)=O)C(=O)N1,13.940414,0
N#CC1=NNC2=NC(=CC=C12)N1CCNCC1,26.777191,0
CC1=CC=C(C=C1)C1=CC=C2N=C(C)C(=CC2=C1)C(O)=O,7.5874825,0
COC1=CC=C(C=N1)C1=C(OC)C=C2N=CN=C(NC3=CC=C4NC=CC4=C3)C2=C1,6.270859,0
O=C1NC2=CC=C(C=C2C1=O)C#N,16.181349,0
CC(=O)NC1=CC2=C(C=C1)C(=O)N1N=C(C=CC1=N2)C(O)=O,8.685507,0
COC1=CC=C2C(=O)NC(=O)C(=CNC3=CC=C(CN4CCCCC4)C=C3)C2=C1,11.993431,0
ON=C1NC(=NO)C2=CC=CC=C12,29.921228,0
COC1=CC=C(CC2=NC=C(C(O)=O)C(O)=N2)C=C1,17.71779,0
CC1=C2C(CCC2=NNC(N)=N)=CC=C1,32.977245,0
CCCOC1=C(C=C(C=C1)C(N)=O)C1=NC(=O)C2=NN=NC2=N1,12.477158,0
CN1NC2=NC(=NC=C2C1=O)N1CCNCC1,68.04599,0
OC1=CC2=C(C=C1O)C1CC3=C(CCN1CC2)C=C(O)C(O)=C3,4.3418803,0
CC1=NC=C(CN2CCC3=C(OCC4=CC=CC=C4)C=CC=C3C2)C(N)=N1,15.586971,0
CC1=C(C)C(O)=C(C)C2=C1OC(C)(C)C2CN1CCCCC1,23.482813,0
O=C1NC(=O)C2(CC(=O)OC3=CC=CC=C23)N1,18.159157,0
CN1CC2=C(N=CN2C2=C(C(C)=CC=C2)C1=O)C(O)=O,10.890318,0
CC1=CC=CC(CC2=CC=C(C=C2)C2=C3N=CC=C(O)N3N=C2)=C1,21.73524,0
O=C(NC1=CC=CC=C1)C(C#N)C(=O)C1=NN(C2=C1C(N1CCOCC1)C1=CC=CC=C21)C1=CC=CC=C1,23.167286,0
CC1=C2NC(=O)CCC2=C2OC(CN3CCNCC3)CC2=C1,22.16258,0
O=C1OC(=O)C2=CC3=C(OC=C3)C3=C2C1=CC=C3,10.985526,0
CC1(C)CC(=O)C2=C(C1)NC1=C(C2C2=CC(OC(=O)C3=CC=CC=C3)=CC=C2)C(=O)CC(C)(C)C1,18.325565,0
C\C(=C/C(O)=O)C1=CC2=C(NC(=O)OC2(C)C)C=C1,16.200134,0
NC1=CC=C2N=C3C4=C(C=CC=C4)C4=C(C=CC=C4)C3=NC2=C1,7.887819,0
COC1=CC=C2NC(=O)C3CNCCN3C2=C1,9.974815,0
CN(C)C1=C(O)C(=CC=C1)C(O)=O,9.787059,0
CCC1=C(CCCOC2=CC=C(OCCCC3=C(CC)NN=C3CC)C=C2)C(CC)=NN1,20.416462,0
NCCCC12CC(C3=CC=CC=C13)C1=C2C=CC=C1,29.292152,0
COC(=O)C1=NN(C)C2=C(C(=O)NC(N)=N2)C(=C1)C1=CC(O)=CC=C1,26.247059,0
OC1C2=C(COC3=C1C=C(C=C3)C(O)=O)C=CC=C2,14.339564,0
CCC1=C(N2CCN(CC2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C(N)=NC(N)=N1,12.512934,0
CC1=CC2=C(OC(C(O)=O)=C2C(O)=O)C=C1,27.848898,0
COC1=CC(CC2=CN=C(N)N=C2N)=C2C=CC=NC2=C1,12.427523,0
O=C1OC2=CC(=CC3=C2C2=C(OC3=O)C=C(C=C12)N=CN1CCCC1)N=CN1CCCC1,12.431328,0
CCOC(=O)C1=CN=C2CN(CC2=C1O)C(=O)OC,15.985529,0
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@@H](OC(C)=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,64.612366,0
NC1=NC2=C(CC(CC(CO)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CN2)C(O)=N1,14.395797,0
NC1=C2COC3=C(C=CC=C3)C2=NC2=CC=CC=C12,8.552307,0
CN(CCC1=CC=C(N)C=C1)CC1=CC=CC=C1,22.590069,0
CNCC1CCN(CCC2=COC3=C2C=CC=C3)CC1,28.560091,0
CC(C)C[C@H](N(C)CC(C)C)C(O)=O,53.461308,0
COC1=CC2=C(C=C3NC=C(C#N)C(=O)C3=C2)C=C1OCCN1CCOCC1,-5.5591154,0
NC(=O)C=CC1=CC(O)=CC2=C1OC(=C2)C1=CC=C(O)C=C1,23.752466,0
OCC1=C(C=CC=C1)C1=CC2=C(C3=C(N2)C=CC(O)=C3)C2=C1C(=O)NC2=O,18.28358,0
OC1=CC2=C(NC3=C2C2=C(C(=O)NC2)C(=C3)C2=CC=CC=C2)C=C1,24.920185,0
CN(C)CC(=O)NCC1=C2C(=O)N(C3CCC(=O)NC3=O)C(C)=NC2=CC=C1,11.733231,0
CC(C)C1=C(C=CC=C1)N1C(=O)NC2=C(N=C(N=C12)C1=CC2=C(C=C1)N=CN2)C(N)=O,13.945663,0
CC(C)(C)C1=CC(CCC(=O)NNC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,15.986763,0
CCOC(=O)C1=CC=C2NC(=CC2=C1)C(O)=O,8.801427,0
CC(C)CC1=NC2=CC=C(O)C=C2C(C2=CC(C)=CC=C2)=C1C#N,6.2168155,0
COC1=CC=C2C=C(OC)C(=CC2=C1)C(O)=O,-2.0417695,0
O=[N+](N=C1N=[N+]2[H])N(C(C1=C2[H])=O)[H],67.63709,0
CC(C)C1=C2CCC(=NNC(N)=N)C2=C(C=C1)C(C)C,28.648035,0
OC1(CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1)C1=COC=C1,29.225828,0
CN(C)C=NC1=C(C#N)C(NC2=CC=C(NC(C)=O)C=C2)=NN1,23.829386,0
N(C1=CC=C2NC=CC2=C1)C1=NC=NC2=CC=C(C=C12)C1=NC=CC=C1,7.2814574,0
CCOC1=CC=CC(=C1)C(N1N=C(C(O)=O)C2=C1C1=C(CC2)C=C(OCC2=CN=CN=C2)C=C1)C1=CC=CC=C1,10.827202,0
CC1=C(OCC(O)CNC(C)(C)C)C=C(C=C1)C1=NNC(=O)CC1,14.922569,0
CCN1C(=O)C(C(=O)NN)=C(N)C2=CC=CN=C12,13.029145,0
ON1C(=O)C(=O)NC2=CC3=C4C(=CC=CC4=C12)C(=O)OC3=O,3.8129578,0
CC1=C2NC(=O)C=CC2=C2OCC(C=C)C2=C1,18.38216,0
CC1=NC(N2CCOCC2)=C2N=C(C=C2N1)C1=CC=CC=C1,24.67973,0
COC1=CC=CC(OC)=C1C1=CC2=C(C3=C(N2)C=CC(O)=C3)C2=C1C(=O)NC2=O,15.853586,0
COC1=CC(OC)=C(C=C2NC(=O)NC2=O)C=C1OC,11.488777,0
OC(=O)C1=CN=C(N=C1O)C1=CC=C(NC(=O)CNC(=O)OCC2=CC=CC=C2)C=C1,16.960592,0
CC(=O)NCCCCC(NC(C)=O)C(=O)NC1=CC=C(C=C1)C1=CC=C(C(O)=O)C(=O)N1,9.601719,0
CC1=C2CC(CCC2=C(C=O)C(=O)N1)C1=CC=NC=C1,16.109234,0
CNC1=CCC(=C=O)C2=C(NC3=CC(CO)=CC(N)=C3)C3=CC=CC(C)=C3N=C12,10.21567,0
COC(=O)N1CCC(=CC2=C1C=CC(=C2)C1=CC=C(C=C1)N1CCOCC1)C(O)=O,10.19693,0
CCCC1(CCC)N2CCCCC2=NC1=O,68.90954,0
CC(C)C1=CC(C2=NNC(=O)N2C2=CC=C(CN3CCN(C)CC3)C=C2)=C(O)C=C1O,5.9201293,0
NC(=O)C1=CC=C(C=C1)N=C(NC(=O)C1=CC=CC=C1)NC(=O)C1=CC=CC=C1,16.13303,0
CN1C(=O)C2=C(C1=O)C(OC1=C(O)C=CC=C1)=CC1=C2C2=C(N1)C=CC(O)=C2,20.527946,0
CC1=NOC2=C1C(=O)NC(C)=N2,71.11351,0
CN1CCC(N)(CC1)C(O)=O,71.05117,0
CC#CC1=CNC(=O)NC1=O,25.513023,0
O=C(NC1=CN2C=C(C=CC2=N1)N1C=CN=C1)C1=CC=C(C=C1)C1=NC=CN1,15.759059,0
CC1=C(N=C2C=C(C)C=CN12)C1=CC2=C(OC(=O)N2)C=C1,24.095137,0
COC1=CC(OC)=C(C=C(C#N)C2=CC=C(C)O2)C=C1OC,10.914513,0
CC(C)(C)OC(=O)N1CCN(CC1)C(N)=N,65.62169,0
NNC1=NC(=O)NC2=C1N=CN2,69.04826,0
O=C1NCCC2=C(NC3=C2C1=CC=C3)C1=CC=C(C=C1)C1=CC=CC=C1,22.568506,0
CC1=NC2=C(N1CC1(O)CCOC1)C1=C(C=CC=C1)N=C2N,16.008696,0
