smiles,Td,min_bde_pred
O=C1CCC2=CC3=C(OC4=CC(=O)C=CC4=N3)C=C2O1,541.15,4.2773705
OCC1=CC2=C(C=C1)N(C1=CC=CC=C21)C1=CC=C(C=C1)C1=CC=C(C=C1)N1C2=CC=CC=C2C2=C1C=CC(CO)=C2,541.15,20.060432
OC(=O)C1C(=O)C2=CC3=C(OCO3)C=C2N=C1C1=CC=CC=C1,541.55,14.612422
COC1=C(O)C=CC(C=C2NC(=O)NC2=O)=C1,541.65,15.013878
NC1=CC2=C(N=CN2C2CCCCO2)C(=O)N1,541.65,57.726273
CC(=O)NC1=CC=C(C=C1)C(=O)CC1=NC2=CC=CC=C2C(=O)N1C1=C(C)C=CC=C1,541.65,10.151363
CN(C)C1=C2N=CC=CC2=C(CC2=CNC(=O)NC2=O)C=C1C,541.65,8.809029
CN(C(=O)C1=CC=CC=C1)C1=CC2=C(C=C1)N(C)C1=CC(=NN1C2=O)C(O)=O,541.65,5.7856474
OC1(CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1)C1=CC=CO1,541.65,29.225828
CCCC1=C(C(=O)C(C)C)C2=CC=C(C=C2N1CC1=C(C=CC=C1)C(O)=O)C(N)=O,541.65,9.841492
CC1=CC=C(C=C1)C(=O)OC1=CC=CC2=CC3=CC=CC(OC(=O)C4=CC=C(C)C=C4)=C3C(OC(=O)C3=CC=C(C)C=C3)=C12,542.15,9.881621
O=C1NC(=O)C(N1)=CC=CC1=CC=CC=C1,542.15,28.039291
O=C1NC(=O)C(=CC=CC2=CC=CC=C2)C(=O)N1,542.15,27.994352
CCOC(=O)C1=C(C)C2=C(C)C3=C(C=C2N1)C(C(=O)OCC)=C(C)N3,542.15,61.5558
CC(C)(N)C1=CC=C(C=C1)C1=NC(NC2=CC=C3NN=CC3=C2)=NC=C1C#N,542.15,20.74361
CCCCCCCCCCOC(=O)C1=CC=C2C=C(O)C(=CC2=C1)C(O)=O,542.35,-0.53141177
CN(C)CCN1C2=C(CC(CC2)N(C)C)C2=CC=CC=C12,542.65,27.97715
O=C1N2C=CC=CC2=NC2=CC=C(C=C12)C#N,542.65,9.114886
N(N=CC1=C2C=CC=CC2=C(C=NNC2=NC=CC=C2)C2=CC=CC=C12)C1=NC=CC=C1,542.65,3.7768717
CN1CCCC1=C1C(=O)NC2=CC=CC=C12,542.65,29.594116
CN(C)C(=O)CC1=C(N=C2NC3=C(C=CC=C3)N12)C1=CC=CC=C1,542.65,25.236895
NC1=NC2=C(NC=C2CC2=CC=CC=C2)C(=O)N1,542.65,27.213327
COC1=CC(NC(=O)C(O)=O)=NC(NC(=O)C(O)=O)=C1,543.15,28.368073
O=C(CN1CCC(CC1)NC(=O)C1=CC=CC=C1)C1=CC=C2CCCCC2=C1,543.15,12.141926
N#CC(C#N)=C1NC2=C(O1)C=CC=C2,543.15,29.252687
O=C1NC2=C(N=CC=C2)N2CCNCC12,543.15,26.521896
NC(=O)CC1=NC(C(N)=O)=C(O)N1,543.15,67.69142
NC1=CC2=C(C=C1C#N)C(=O)CO2,543.15,11.293748
CC(=O)N1CCCC1C(=O)NC1=CC=C(C=C1)C1=NC=C(C(O)=O)C(O)=N1,543.15,16.960596
CC1=C(N2CCN(CC2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C(N)=NC(N)=N1,543.15,12.512934
CC(=O)OC1=CC2=C(C=C1)C1=C(O2)C2=CC=C(OC(C)=O)C=C2NC1=O,543.15,16.388412
CC1=CC=C(C=C1)N1CC(=O)NC(=O)N1,543.15,14.226164
COC(=O)CCNC(=O)C1=C(OCC2=CC=CC=C2)C=CC(NC(=O)C2=CC=C(C=C2)C(=N)NC(=O)OC(C)(C)C)=C1,543.15,6.5165243
ON1C(=O)C(=O)NC2=C1C=CC1=C2C=CC=C1,543.15,8.294287
CC1=NC2=CC=C(C(O)=O)C(C(O)=O)=C2N1,543.15,8.681674
CCCN1C2=C(N(C)C=N2)C2=NN=C(N)N2C1=O,543.15,64.36014
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C4C(CCC5=C(C)C=CC(N=C13)=C45)NC(C)=O)C2=O,543.15,8.026116
CC(NC(=O)C1=CC=C(C=C1)C(\N)=N\O)C(=O)N1CCC(C[C@H]1C(C)=O)NCC(O)=O,543.15,14.823539
CC1=C2C(=CC3=C4C=CC=CC4=NC3=C2C)N=C1C(=O)NCCO,543.15,27.226675
CC(C)(C)OC(=O)COC1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(C=C1)C(N)=N,543.15,12.606264
CC1=C2C(=CC3=C4C=CC=C(CCO)C4=NC3=C2C)N=C1C(N)=O,543.15,31.189682
NC(=N)NC1=CC=C(C=C1)C(=O)N1CCN(CCCC(O)=O)CC1,543.15,13.496401
COC1=C2NC=C(C#N)C(=O)C2=CC=C1,543.15,13.24783
NC1=CC(=CC2=NC(=NN12)C1=CC2=C(O1)C=CC=C2)C1=CC=NC=C1,543.15,28.753483
CN1C(=O)C2CC3=C(C=C4OCOC4=C3)C(=NN2C1=O)C1=CC=C(N)C=C1,543.15,15.535804
COC1=CC=CC(OC)=C1NC(=O)NC1=C(C2=C(O1)C=C1CCCC1=C2)C1=C(C)C=CC=C1,543.15,16.280128
CC1=CN=CC(C)=C1C1=C(C)C=C(O)C=C1C,543.15,13.655055
CCC(=O)C1=CC=C2NC(=CC2=C1)C(O)=O,543.15,11.976369
CCOC1=NC(NC2=CC3=C(NC(=O)CO3)C=C2)=NC(NCC2=CC=CO2)=N1,543.15,13.665609
NC1=CC=C(C=C1)C1=CNC(=O)C=N1,543.35,19.26138
COC1=CC=C(C=C1)N1CCNCC1,543.65,13.032999
CCOC(=O)C1=C(O)C2=CC=C(C)N=C2N=C1,543.65,11.026724
COC1=C(O)C=CC(C=CC2=NNC(=C2)C(O)=O)=C1,543.65,14.9182825
CN1C(=O)C2=CC=CN=C2C(C2=C(C)C=CC=C2)=C1C(O)=O,543.65,12.297343
COC1=C(OC)C=C(C=C1)C1=C(C(O)=O)C(CN2C=NC=N2)=NC2=CC(OC)=C(OC)C=C12,543.65,7.121603
CONC(=N)C1=CC=C(C=C1)C1=CC2=C(O1)C=CC(=C2)C(=N)NOC,543.65,17.170464
COC1=C(C=CC=C1)C(=O)NC1=CC(NC(=O)C2=C(OC)C=CC=C2)=C(C=C1)C(N)=O,544.15,9.445514
OC(=O)C1CC2CCCCC2N1,544.15,58.725304
CC(C)(C)C1=CC=C2C(O)=C(C=NC2=C1)C(O)=O,544.15,12.362521
CC1=C2CCCCC2=C(C#N)C(=O)N1,544.15,11.309599
CC1=CC=C(O1)C1=NN2C(C=C(C=C2N)C2=CC=NC=C2)=N1,544.15,31.064823
CCCC1=C(OCCOC2=C(CCC)C3=C(C=C2)C(=O)C=C(O3)C2=CC=C(C=C2)C(O)=O)C=CC(C(C)=O)=C1O,544.65,7.6853185
COC(=O)C(C#N)=C1NC2=C(O1)C=CC=C2,544.65,29.252687
CCCOC1=C(C=C(C=C1)C(O)=O)C1=NC(=O)C2=NN=NC2=N1,544.65,12.18767
CN1C=C(N=C1C1=CC=CC=C1)C1=NNC(=O)CC1,544.65,24.809914
NCCC1=C2C(O)=NNC2=C(O)C=C1,544.65,34.52779
CC(C)(C)OC(=O)C1=CC=C(NC2=NOCN2)C=C1,544.65,13.368675
CCOC(=O)C1=C(C)C2=C(NC3=CC=C(C=C23)C#N)C=N1,545.15,15.916834
CC1CCC2=C(C(C)=O)C(=O)NC(C)=C2C1,545.15,8.615784
OCCNCCNC1=C2C3=C(C=C1)N(CCNCCO)N=C3C1=CC=CC(O)=C1C2=O,545.15,14.135046
CCCOC1=C(C=CC=C1)C1=NC2=C(C=NC(=O)N2)C(=O)N1,545.15,13.959135
CN1CCC2=C(C=CC3=C2N1C=C(C(O)=O)C3=O)N1CCCC1,545.15,9.238711
CC(C)[C@H](NC(=O)\C=C\C1=CC=CN=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)\C=C\C1=CC=CN=C1)C(C)C,545.15,27.707493
CCN1C(=O)C(=O)NC2=CC=C(N)C=C12,545.15,9.826248
C#CC1=CC=CC(NC2=NC=NC3=CC=C(C=CC4=CC=NC=C4)C=C23)=C1,545.15,7.0053177
COC1=CC2=C(C=C1OC)C1=CN=C3C=C4OCOC4=CC3=C1N(CCN(C)C)C2,545.15,9.764159
CC(=O)NC1=CC=C(CCN2CCC(CC2)NC(=O)C2=CC=CC=C2)C=C1,545.65,20.559284
COC1=CC(CC2=NC=CC3=C(O)C=C(O)C=C23)=CC(OC)=C1OC,545.65,4.7004585
N1C=C(C(=N1)N1C=NN=C1)C1=CC=CC=C1,545.65,25.705885
CCOC(=O)C1=CC2=CC=C(NC(=O)C3=CC=CC(NC(=O)NC4=CC(=CC=C4)C(=O)NC4=CC=C5C=C(C=C(O)C5=C4)C(=O)OCC)=C3)C=C2C(O)=C1,545.65,5.9928675
NC(CC1=CC=C(O)C=C1)(C=C=C)C(O)=O,545.65,23.471455
O=C(C1CCC2=C(C1)NC=N2)N1C(=O)NC2=C1C=CC=C2,545.65,27.416586
CC1=C2C(=O)OC(=O)C3=CC=CC(C4=CC=CC=C14)=C23,545.65,11.143548
CNC1=NC2=C(C=NC(N)=N2)C=C1C1=CC=C(OC)C=C1,545.65,19.575829
CN1CCC2(CC1)OC(C1=CC=CC=C21)C1=CC=C(O)C=C1,546.15,21.72717
COC1=C(OC)C=C(C=C1)C1=CC=C(C(O)=O)C(=O)N1,546.15,9.578756
CCCC1=C2N=C(C=C(OC)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O,546.15,8.492335
CCOC(=O)C1=CC=C(CCN2CCN(CCCC3=CC=CC=C3)CC2)C=C1,546.15,12.878422
NC1=NC(N)=C(CCCNC2=CC=C(C=C2)C(O)=O)C(=O)N1,546.15,13.940414
N#CC1=NNC2=NC(=CC=C12)N1CCNCC1,546.15,26.777191
CC1=CC=C(C=C1)C1=CC=C2N=C(C)C(=CC2=C1)C(O)=O,546.15,7.5874825
COC1=CC=C(C=N1)C1=C(OC)C=C2N=CN=C(NC3=CC=C4NC=CC4=C3)C2=C1,546.15,6.270859
O=C1NC2=CC=C(C=C2C1=O)C#N,546.65,16.181349
CC(=O)NC1=CC2=C(C=C1)C(=O)N1N=C(C=CC1=N2)C(O)=O,546.65,8.685507
COC1=CC=C2C(=O)NC(=O)C(=CNC3=CC=C(CN4CCCCC4)C=C3)C2=C1,546.65,11.993431
ON=C1NC(=NO)C2=CC=CC=C12,546.65,29.921228
COC1=CC=C(CC2=NC=C(C(O)=O)C(O)=N2)C=C1,547.15,17.71779
CC1=C2C(CCC2=NNC(N)=N)=CC=C1,547.15,32.977245
CCCOC1=C(C=C(C=C1)C(N)=O)C1=NC(=O)C2=NN=NC2=N1,547.15,12.477158
CN1NC2=NC(=NC=C2C1=O)N1CCNCC1,547.15,68.04599
OC1=CC2=C(C=C1O)C1CC3=C(CCN1CC2)C=C(O)C(O)=C3,547.15,4.3418803
CC1=NC=C(CN2CCC3=C(OCC4=CC=CC=C4)C=CC=C3C2)C(N)=N1,547.15,15.586971
CC1=C(C)C(O)=C(C)C2=C1OC(C)(C)C2CN1CCCCC1,547.15,23.482813
O=C1NC(=O)C2(CC(=O)OC3=CC=CC=C23)N1,547.65,18.159157
CN1CC2=C(N=CN2C2=C(C(C)=CC=C2)C1=O)C(O)=O,547.65,10.890318
CC1=CC=CC(CC2=CC=C(C=C2)C2=C3N=CC=C(O)N3N=C2)=C1,547.65,21.73524
O=C(NC1=CC=CC=C1)C(C#N)C(=O)C1=NN(C2=C1C(N1CCOCC1)C1=CC=CC=C21)C1=CC=CC=C1,547.65,23.167286
CC1=C2NC(=O)CCC2=C2OC(CN3CCNCC3)CC2=C1,547.65,22.16258
O=C1OC(=O)C2=CC3=C(OC=C3)C3=C2C1=CC=C3,547.65,10.985526
CC1(C)CC(=O)C2=C(C1)NC1=C(C2C2=CC(OC(=O)C3=CC=CC=C3)=CC=C2)C(=O)CC(C)(C)C1,547.65,18.325565
C\C(=C/C(O)=O)C1=CC2=C(NC(=O)OC2(C)C)C=C1,547.65,16.200134
NC1=CC=C2N=C3C4=C(C=CC=C4)C4=C(C=CC=C4)C3=NC2=C1,548.15,7.887819
COC1=CC=C2NC(=O)C3CNCCN3C2=C1,548.15,9.974815
CN(C)C1=C(O)C(=CC=C1)C(O)=O,548.15,9.787059
CCC1=C(CCCOC2=CC=C(OCCCC3=C(CC)NN=C3CC)C=C2)C(CC)=NN1,548.15,20.416462
NCCCC12CC(C3=CC=CC=C13)C1=C2C=CC=C1,548.15,29.292152
COC(=O)C1=NN(C)C2=C(C(=O)NC(N)=N2)C(=C1)C1=CC(O)=CC=C1,548.15,26.247059
OC1C2=C(COC3=C1C=C(C=C3)C(O)=O)C=CC=C2,548.15,14.339564
CCC1=C(N2CCN(CC2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C(N)=NC(N)=N1,548.15,12.512934
CC1=CC2=C(OC(C(O)=O)=C2C(O)=O)C=C1,548.15,27.848898
COC1=CC(CC2=CN=C(N)N=C2N)=C2C=CC=NC2=C1,548.15,12.427523
O=C1OC2=CC(=CC3=C2C2=C(OC3=O)C=C(C=C12)N=CN1CCCC1)N=CN1CCCC1,548.15,12.431328
CCOC(=O)C1=CN=C2CN(CC2=C1O)C(=O)OC,548.15,15.985529
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@@H](OC(C)=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,548.15,64.612366
NC1=NC2=C(CC(CC(CO)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CN2)C(O)=N1,548.15,14.395797
NC1=C2COC3=C(C=CC=C3)C2=NC2=CC=CC=C12,548.15,8.552307
CN(CCC1=CC=C(N)C=C1)CC1=CC=CC=C1,548.15,22.590069
CNCC1CCN(CCC2=COC3=C2C=CC=C3)CC1,548.15,28.560091
CC(C)C[C@H](N(C)CC(C)C)C(O)=O,548.15,53.461308
COC1=CC2=C(C=C3NC=C(C#N)C(=O)C3=C2)C=C1OCCN1CCOCC1,548.15,-5.5591154
NC(=O)C=CC1=CC(O)=CC2=C1OC(=C2)C1=CC=C(O)C=C1,548.15,23.752466
OCC1=C(C=CC=C1)C1=CC2=C(C3=C(N2)C=CC(O)=C3)C2=C1C(=O)NC2=O,548.15,18.28358
OC1=CC2=C(NC3=C2C2=C(C(=O)NC2)C(=C3)C2=CC=CC=C2)C=C1,548.15,24.920185
CN(C)CC(=O)NCC1=C2C(=O)N(C3CCC(=O)NC3=O)C(C)=NC2=CC=C1,548.15,11.733231
CC(C)C1=C(C=CC=C1)N1C(=O)NC2=C(N=C(N=C12)C1=CC2=C(C=C1)N=CN2)C(N)=O,548.15,13.945663
CC(C)(C)C1=CC(CCC(=O)NNC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,548.15,15.986763
CCOC(=O)C1=CC=C2NC(=CC2=C1)C(O)=O,548.15,8.801427
CC(C)CC1=NC2=CC=C(O)C=C2C(C2=CC(C)=CC=C2)=C1C#N,548.15,6.2168155
COC1=CC=C2C=C(OC)C(=CC2=C1)C(O)=O,548.15,-2.0417695
O=[N+](N=C1N=[N+]2[H])N(C(C1=C2[H])=O)[H],548.15,67.63709
CC(C)C1=C2CCC(=NNC(N)=N)C2=C(C=C1)C(C)C,548.65,28.648035
OC1(CCN(CC23CC(C4=CC=CC=C24)C2=C3C=CC=C2)CC1)C1=COC=C1,548.65,29.225828
CN(C)C=NC1=C(C#N)C(NC2=CC=C(NC(C)=O)C=C2)=NN1,548.65,23.829386
N(C1=CC=C2NC=CC2=C1)C1=NC=NC2=CC=C(C=C12)C1=NC=CC=C1,548.65,7.2814574
CCOC1=CC=CC(=C1)C(N1N=C(C(O)=O)C2=C1C1=C(CC2)C=C(OCC2=CN=CN=C2)C=C1)C1=CC=CC=C1,548.65,10.827202
CC1=C(OCC(O)CNC(C)(C)C)C=C(C=C1)C1=NNC(=O)CC1,549.15,14.922569
CCN1C(=O)C(C(=O)NN)=C(N)C2=CC=CN=C12,549.15,13.029145
ON1C(=O)C(=O)NC2=CC3=C4C(=CC=CC4=C12)C(=O)OC3=O,549.15,3.8129578
CC1=C2NC(=O)C=CC2=C2OCC(C=C)C2=C1,549.15,18.38216
CC1=NC(N2CCOCC2)=C2N=C(C=C2N1)C1=CC=CC=C1,549.15,24.67973
COC1=CC=CC(OC)=C1C1=CC2=C(C3=C(N2)C=CC(O)=C3)C2=C1C(=O)NC2=O,549.15,15.853586
COC1=CC(OC)=C(C=C2NC(=O)NC2=O)C=C1OC,549.65,11.488777
OC(=O)C1=CN=C(N=C1O)C1=CC=C(NC(=O)CNC(=O)OCC2=CC=CC=C2)C=C1,549.65,16.960592
CC(=O)NCCCCC(NC(C)=O)C(=O)NC1=CC=C(C=C1)C1=CC=C(C(O)=O)C(=O)N1,549.65,9.601719
CC1=C2CC(CCC2=C(C=O)C(=O)N1)C1=CC=NC=C1,549.65,16.109234
CNC1=CCC(=C=O)C2=C(NC3=CC(CO)=CC(N)=C3)C3=CC=CC(C)=C3N=C12,549.65,10.21567
COC(=O)N1CCC(=CC2=C1C=CC(=C2)C1=CC=C(C=C1)N1CCOCC1)C(O)=O,549.65,10.19693
CCCC1(CCC)N2CCCCC2=NC1=O,549.65,68.90954
CC(C)C1=CC(C2=NNC(=O)N2C2=CC=C(CN3CCN(C)CC3)C=C2)=C(O)C=C1O,549.65,5.9201293
NC(=O)C1=CC=C(C=C1)N=C(NC(=O)C1=CC=CC=C1)NC(=O)C1=CC=CC=C1,550.15,16.13303
CN1C(=O)C2=C(C1=O)C(OC1=C(O)C=CC=C1)=CC1=C2C2=C(N1)C=CC(O)=C2,550.15,20.527946
CC1=NOC2=C1C(=O)NC(C)=N2,550.65,71.11351
CN1CCC(N)(CC1)C(O)=O,550.65,71.05117
CC#CC1=CNC(=O)NC1=O,550.65,25.513023
O=C(NC1=CN2C=C(C=CC2=N1)N1C=CN=C1)C1=CC=C(C=C1)C1=NC=CN1,550.65,15.759059
CC1=C(N=C2C=C(C)C=CN12)C1=CC2=C(OC(=O)N2)C=C1,551.15,24.095137
COC1=CC(OC)=C(C=C(C#N)C2=CC=C(C)O2)C=C1OC,551.15,10.914513
CC(C)(C)OC(=O)N1CCN(CC1)C(N)=N,551.15,65.62169
NNC1=NC(=O)NC2=C1N=CN2,551.15,69.04826
O=C1NCCC2=C(NC3=C2C1=CC=C3)C1=CC=C(C=C1)C1=CC=CC=C1,551.15,22.568506
CC1=NC2=C(N1CC1(O)CCOC1)C1=C(C=CC=C1)N=C2N,551.15,16.008696
N#CC1=CC=C2C=C(OCC3=CC=CC=C3)C(=CC2=C1)C#N,551.15,-2.316354
NC1=[N+]([O-])N=CN=[N+]1[O-],551.15,67.41147
CC1(C)C(N)=NC2=CC=CC=C2C1(O)C1=CC=CC=C1,551.65,17.921124
OC1=CC=NC2=C(C=NN12)C1=CC=C(CC2=CC=CC=C2)C=C1,551.65,21.735243
O=C(CCC1CCC2C(C1)C=CC1=CCCC3=C1N2C1=C3C=NC=C1)C1=CC=CC=C1,552.15,21.044064
CC1=CC(=O)[C@H](O)[C@]2(C)[C@@H]3[C@]4(O)OC[C@]33[C@H](C[C@H]12)OC(=O)[C@@H](O)[C@@]3(O)C(=C)[C@H]4O,552.15,65.08264
COC1=C(OC)C2=C(C=CC(=O)O2)C(CC2=CN=C(N)N=C2N)=C1,552.15,11.631126
CCOC(=O)C1=CC=C(NC(=O)C2=CC=C3C(=C2)N(C)CCC3(C)C)C=C1,552.15,13.16015
CC1=C2NC(=O)CCC2=C2OC(C)(CN)CC2=C1,552.15,22.407341
COC1=C(OC)C=C(C=C1)C1=NN(C(=O)[C@H]2CC=CC[C@@H]12)C1=CC=C(C=C1)C1=NNC(=O)C=C1,552.15,14.223398
CN1C=C2CNCC3=C2C1=CC=C3,553.15,31.219463
CC1=CC(CC2=CN=C(N)N=C2N)=C(O)C(C)=C1,553.15,21.042023
CCCCCCCCOC1=CC=C(C=NC2=CC=C(N=CC3=CC=C(OCCCCCCCC)C=C3)C3=C2C(=O)C2=CC=CC=C2C3=O)C=C1,553.15,12.61203
OC1=CC(C2=CC=CC=C2)=C(C#N)C(O)=N1,553.15,22.767056
CC(C)COC1=C(C=CC=C1)C1=NC2=CC=C(C=C2C(=O)N1)C(O)=O,553.15,5.4008913
COC(=O)C1=CC(=O)C2=C3C=CC=NC3=C(OC)C=C2N1,553.15,2.59068
CC(C)NCC(O)COC1=CC(=CC2=C1NC(=O)N2)C(C)(C)C,553.15,28.059624
O=C1NC2=C(C=CC(=C2)N=CN2CCCC2)C2=CC=C(C=C12)N=CN1CCCC1,553.15,3.8809884
OCC1=CC=C2C(=O)NNC(=O)C2=C1,553.15,-2.321083
OC1=CNC(CN2CCNC2=O)=CC1=O,553.15,13.657812
OC1=CC=C(O)C2=C1NC(=N2)C1=CC=CC=C1,553.15,25.018959
CC(C)(C)N1C=NC2=C1C1=C(C=CC=C1)N=C2N,553.15,15.736165
CC1=CC(=O)C2=NC=CC=C2N1,553.15,15.459654
OC1=C2C(=O)OCC2=NC2=C1C=CC=C2,553.15,10.74416
C(CC1=CC=CC=C1)N1CC[C@@H]2[C@H](CCC3=C2C=CC=C3)C1,553.15,17.41616
CCN1C2=CC=C(OC)C=C2C2=C1C1=C(C3=C(C=CC(OC)=C3)N1CC)C1=C2CNC1=O,553.15,23.550194
OC1=CC2=CC=CC=C2C=C1C(=O)NN=CC1=C(O)C=C(O)C2=CC=CC=C12,553.15,4.3558674
CCN1N=CC2=C(NCC3=CC=C(O)C=C3)C3=CC=CC=C3N=C12,553.15,8.950798
O=CNC1C2=C(C=CC=C2)C2=C1N1C=CN=C1C(=O)N2,553.15,27.711311
O=CNC1=CC2=C(C=C1)C1=C(C2)N2C=CN=C2C(=O)N1,553.15,23.52774
OCC1=CNC(=O)NC1=O,553.15,35.883316
COC1=C(OC)C(OC)=C2N=CC(C#N)=C(O)C2=C1,553.15,12.388674
COC(=O)NC1=NC2=CC(OC3=CC=CC=C3)=CN=C2N1,553.15,25.340162
CCOC(=O)NC1=NC2=CC(OC3=CC=CC=C3)=CN=C2N1,553.15,25.340162
NC1=NC=CC2=C1C=C(O2)C#N,553.15,50.306637
ON=C1C2=CC=CC=C2C2=C1C(=NN2)C1=CC=CC=C1,553.15,25.985586
NC1=NC2=C(N(COCCO)C=N2)C(=O)N1,553.15,66.03871
CC1=NN(C(=O)C1=NNC1=C(O)C=C(C=C1)C1=CC=C(C=C1)C(O)=O)C1=CC(C)=C(C)C=C1,553.15,13.417461
NC1=CC2=C(NC3=CC=C(N)C=C3C2=O)C=C1,553.15,6.3206825
CC1=CC(=O)N(N1)C1=CC(C)=C(C)C=C1,553.15,14.99283
CN(C(C)=O)C1=CC=C2NC(=CC2=C1)C(O)=O,553.15,20.54123
OC(=O)C1=CC2=CC3=C(C=CC=C3)C=C2N1,553.15,5.4375014
CCCCCCCCOC1=CC2=CC=C(C=C2C=C1C#N)C#N,553.15,-2.3017616
CC1(C)OC2=C(C=C(C=C2)C#N)[C@H]([C@@H]1O)N1NC(=O)CC1=O,553.35,11.661597
OC1=CC=NC2=CC3=C(OCO3)C=C12,553.65,11.048645
O=C1NC(=CC=C1C#N)C1=CC=C(C=C1)N1CCN(CC2=CC=CC=C2)CC1,553.65,13.19009
NC1=NC=C(CC2=CC3=CC=CC=C3N=C2)C(N)=N1,553.65,10.965099
COC1=CC2=C(C=C1)[C@H]1CC[C@]3(C)[C@H](CC[C@H]3[C@@H]1CC2)NCCCN(C)C,553.65,13.143595
CC1=CC(NC2=CC=C(C=C2)C#N)=C2NN=CC2=N1,554.15,20.613049
O=C1NCCCC2=C1C1=C3N2CCCC3=CC=C1,554.15,30.505497
OC(=O)C1=CC(=O)C2=CC=C(C=C)C=C2N1,554.15,11.880676
OC(=O)C1CCN(CC1)C(=O)CN1CCN(CC1)C1=CC=NC=C1,554.15,13.968147
NC1=NC2=CC=CC(NC3=CC=CC=C3)=C2C(N)=N1,554.15,12.663143
COC(=O)C1=CC=C2NC(=CC2=C1)C(O)=O,554.15,9.122618
CNC(=O)C1=CC=C2NC(=CC2=C1)C(=O)OCC1=CC=CC=C1,554.15,12.742508
OC(=O)C1=C(NC(=O)C2=CC=CC=C2O)C=CC(NC(=O)C2=CC=CC=C2O)=C1,554.65,9.03957
NCCCC[C@H](N)C(=O)NC1=CC=C(C=C1)C1=CC=C(C(O)=O)C(=O)N1,554.65,9.601719
NCCCC[C@H](N)C(=O)NC1=CC=C(C=C1)C1NC(=O)C(=CC1=O)C(O)=O,554.65,21.488388
COC1=C(OC)C=C2C[C@H](NCC2=C1)C(O)=O,554.65,9.115206
NC(=O)CN1C2=C(C[C@H]([C@H](NC(=O)C3=CC4=CC=CC=C4N3)C1=O)C1=CC=CC=C1)C=CC=C2,554.65,16.966057
CC[C@]1(CC=CC=C1)NCC1CC2=CC(C)=C3NC(=O)C=CC3=C2O1,554.65,18.831879
N#C\C(=C/C1=CC2=C(OCCO2)C=C1)C1=CNC2=NC=CC=C12,554.65,11.2917
CN(C)C=NC1=C(C#N)C(NC2=CC=C(C=C2)N(C)C)=NN1,554.65,18.897732
CC1CCC2=C3N1C=C(C(O)=O)C(=O)C3=CC=C2N,555.15,7.3549714
CN1C2=NOC(N)=C2C(=O)N(C)C1=O,555.15,62.48417
O=C1CN=C(C2=CC=CC=C2)C2=C(C=CC=C2)N1C1CCNCC1,555.15,14.221918
NC(=N)C1CC2=CC3=C(CCC3)C=C2C1,555.15,64.03157
CCC1(CN)CC2=CC(C)=C3NC(=O)C=CC3=C2O1,555.15,18.40517
CCC1(C)CC2=C(OC(CN)C2)C2=C1NC(=O)CC2,555.15,69.34789
N1C2=CC=CC=C2C=C1C1=CC(=CC=C1)C1=CC2=CC=CC=C2N1,555.15,23.231277
CCC1=NC(=O)C2=C(N1)NC1=CC=CC=C1C2,555.15,18.187347
OCC1=CC(O)=CC2=C1OC(=N2)C1=CC=C(O)C=C1,555.15,23.502586
CC1=NN(C(=O)C1=NNC1=C(O)C=C(C=C1)C1=CC(=CC=C1)C(O)=O)C1=CC(C)=C(C)C=C1,555.15,13.348895
COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1C(C)O,555.65,16.700754
CN1C(=NC2=C1C1=C(C=CC=C1)N=C2)C1=CC(C)=NO1,555.65,17.727432
NC1=C2C(O)OC(=O)C2=CC=C1,555.65,34.562706
CC(C)C1(C)N=C(NC1=O)C1=C(C=CC2=C1N=C(C)N2C)C(O)=O,555.65,13.353259
C[C@@H]1NC(=O)C2=C1C1=C(C[C@]3(C)[C@@H](C)CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]34O1)C(O)=C2,555.65,17.345322
CN1CCC(=CC1)C1=CN(O)C2=CC=C(N)N=C12,555.65,42.281593
NC1=CC(=CC2=NC(=O)ON12)N1CCCCC1,556.15,19.077074
CCCCOC(=O)NC1=C(O)N=C(C)C2=CC(OC)=C(OC)C=C12,556.15,-1.0946934
CC1=C(CCO)C(=O)N2N=CC(C#N)=C2N1,556.15,32.937782
O=C1NC=C(CC2=CC=CC=C2)C(=O)N1,556.15,28.534376
COC(=O)C1=NN2C(C=C1)=NC1=C(C=CC(NC(C)=O)=C1)C2=O,556.15,8.685504
CC1=NC=C2CC3=C(C=C4OCOC4=C3)C(=NN12)C1=CC=C(N)C=C1,556.15,15.489309
